Kode Provinsi,Nama Provinsi,Komoditas,Bulan,Tahun,Produksi (Ton),Harga
96,PAPUA BARAT DAYA,Telur Ayam Ras,Januari,2024,,"Rp36,471"
11,ACEH,Cabai Rawit Merah,Februari,2024,5933,"Rp50,727"
12,SUMATERA UTARA,Cabai Rawit Merah,Februari,2024,7208,"Rp56,017"
13,SUMATERA BARAT,Cabai Rawit Merah,Februari,2024,3429,"Rp62,618"
14,RIAU,Cabai Rawit Merah,Februari,2024,466,"Rp74,904"
15,JAMBI,Cabai Rawit Merah,Februari,2024,4808,"Rp65,733"
16,SUMATERA SELATAN,Cabai Rawit Merah,Februari,2024,868,"Rp65,272"
17,BENGKULU,Cabai Rawit Merah,Februari,2024,2383,"Rp66,171"
18,LAMPUNG,Cabai Rawit Merah,Februari,2024,947,"Rp55,603"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Februari,2024,475,"Rp84,955"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Februari,2024,153,"Rp75,916"
31,DKI JAKARTA,Cabai Rawit Merah,Februari,2024,,"Rp72,935"
32,JAWA BARAT,Cabai Rawit Merah,Februari,2024,17618,"Rp59,854"
33,JAWA TENGAH,Cabai Rawit Merah,Februari,2024,16874,"Rp55,680"
34,DI YOGYAKARTA,Cabai Rawit Merah,Februari,2024,1710,"Rp59,189"
35,JAWA TIMUR,Cabai Rawit Merah,Februari,2024,42773,"Rp52,144"
36,BANTEN,Cabai Rawit Merah,Februari,2024,214,"Rp63,284"
51,BALI,Cabai Rawit Merah,Februari,2024,2737,"Rp54,542"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Februari,2024,5948,"Rp46,147"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Februari,2024,580,"Rp59,527"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Februari,2024,883,"Rp81,719"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Februari,2024,324,"Rp72,231"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Februari,2024,768,"Rp62,834"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Februari,2024,505,"Rp58,369"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Februari,2024,675,"Rp83,568"
71,SULAWESI UTARA,Cabai Rawit Merah,Februari,2024,1156,"Rp35,068"
72,SULAWESI TENGAH,Cabai Rawit Merah,Februari,2024,1707,"Rp34,529"
73,SULAWESI SELATAN,Cabai Rawit Merah,Februari,2024,3023,"Rp31,605"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Februari,2024,292,"Rp55,326"
75,GORONTALO,Cabai Rawit Merah,Februari,2024,880,"Rp33,138"
76,SULAWESI BARAT,Cabai Rawit Merah,Februari,2024,333,"Rp31,514"
81,MALUKU,Cabai Rawit Merah,Februari,2024,345,"Rp57,218"
82,MALUKU UTARA,Cabai Rawit Merah,Februari,2024,353,"Rp58,918"
91,PAPUA,Cabai Rawit Merah,Februari,2024,72,"Rp59,500"
92,PAPUA BARAT,Cabai Rawit Merah,Februari,2024,107,"Rp71,864"
93,PAPUA SELATAN,Cabai Rawit Merah,Februari,2024,,"Rp26,087"
94,PAPUA TENGAH,Cabai Rawit Merah,Februari,2024,,"Rp77,437"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Februari,2024,0,"Rp114,423"
96,PAPUA BARAT DAYA,Cabai Rawit Merah,Februari,2024,,"Rp69,359"
11,ACEH,Daging Ayam Ras,Februari,2024,3548,"Rp30,545"
12,SUMATERA UTARA,Daging Ayam Ras,Februari,2024,17909,"Rp35,132"
13,SUMATERA BARAT,Daging Ayam Ras,Februari,2024,6777,"Rp32,588"
14,RIAU,Daging Ayam Ras,Februari,2024,4852,"Rp35,495"
15,JAMBI,Daging Ayam Ras,Februari,2024,4146,"Rp35,160"
16,SUMATERA SELATAN,Daging Ayam Ras,Februari,2024,11750,"Rp33,750"
17,BENGKULU,Daging Ayam Ras,Februari,2024,1032,"Rp37,813"
18,LAMPUNG,Daging Ayam Ras,Februari,2024,9450,"Rp34,079"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Februari,2024,2114,"Rp37,061"
21,KEPULAUAN RIAU,Daging Ayam Ras,Februari,2024,1780,"Rp41,539"
31,DKI JAKARTA,Daging Ayam Ras,Februari,2024,,"Rp38,437"
32,JAWA BARAT,Daging Ayam Ras,Februari,2024,72584,"Rp35,941"
33,JAWA TENGAH,Daging Ayam Ras,Februari,2024,67010,"Rp34,952"
34,DI YOGYAKARTA,Daging Ayam Ras,Februari,2024,5931,"Rp34,417"
35,JAWA TIMUR,Daging Ayam Ras,Februari,2024,37617,"Rp33,846"
36,BANTEN,Daging Ayam Ras,Februari,2024,18248,"Rp36,907"
51,BALI,Daging Ayam Ras,Februari,2024,8258,"Rp38,676"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Februari,2024,3784,"Rp42,120"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Februari,2024,1685,"Rp43,813"
61,KALIMANTAN BARAT,Daging Ayam Ras,Februari,2024,5823,"Rp42,071"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Februari,2024,3403,"Rp42,839"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Februari,2024,9768,"Rp35,688"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Februari,2024,5999,"Rp44,223"
65,KALIMANTAN UTARA,Daging Ayam Ras,Februari,2024,430,"Rp51,870"
71,SULAWESI UTARA,Daging Ayam Ras,Februari,2024,2078,"Rp36,727"
72,SULAWESI TENGAH,Daging Ayam Ras,Februari,2024,1106,"Rp33,966"
73,SULAWESI SELATAN,Daging Ayam Ras,Februari,2024,9566,"Rp27,947"
74,SULAWESI TENGGARA,Daging Ayam Ras,Februari,2024,859,"Rp35,957"
75,GORONTALO,Daging Ayam Ras,Februari,2024,573,"Rp35,307"
76,SULAWESI BARAT,Daging Ayam Ras,Februari,2024,716,"Rp29,491"
81,MALUKU,Daging Ayam Ras,Februari,2024,29,"Rp47,507"
82,MALUKU UTARA,Daging Ayam Ras,Februari,2024,13,"Rp45,997"
91,PAPUA,Daging Ayam Ras,Februari,2024,467,"Rp40,818"
92,PAPUA BARAT,Daging Ayam Ras,Februari,2024,47,"Rp52,636"
93,PAPUA SELATAN,Daging Ayam Ras,Februari,2024,,"Rp43,333"
94,PAPUA TENGAH,Daging Ayam Ras,Februari,2024,,"Rp51,100"
95,PAPUA PEGUNUNGAN,Daging Ayam Ras,Februari,2024,,"Rp58,897"
96,PAPUA BARAT DAYA,Daging Ayam Ras,Februari,2024,,"Rp53,618"
11,ACEH,Daging Sapi Murni,Februari,2024,1543,"Rp153,508"
12,SUMATERA UTARA,Daging Sapi Murni,Februari,2024,1241,"Rp134,832"
13,SUMATERA BARAT,Daging Sapi Murni,Februari,2024,1361,"Rp143,051"
14,RIAU,Daging Sapi Murni,Februari,2024,1009,"Rp146,569"
15,JAMBI,Daging Sapi Murni,Februari,2024,134,"Rp137,352"
16,SUMATERA SELATAN,Daging Sapi Murni,Februari,2024,5964,"Rp135,352"
17,BENGKULU,Daging Sapi Murni,Februari,2024,193,"Rp134,246"
18,LAMPUNG,Daging Sapi Murni,Februari,2024,1414,"Rp132,980"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Februari,2024,116,"Rp140,714"
21,KEPULAUAN RIAU,Daging Sapi Murni,Februari,2024,70,"Rp154,071"
31,DKI JAKARTA,Daging Sapi Murni,Februari,2024,836,"Rp134,938"
32,JAWA BARAT,Daging Sapi Murni,Februari,2024,4445,"Rp132,207"
33,JAWA TENGAH,Daging Sapi Murni,Februari,2024,4559,"Rp130,546"
34,DI YOGYAKARTA,Daging Sapi Murni,Februari,2024,280,"Rp136,750"
35,JAWA TIMUR,Daging Sapi Murni,Februari,2024,5896,"Rp117,037"
36,BANTEN,Daging Sapi Murni,Februari,2024,1842,"Rp133,692"
51,BALI,Daging Sapi Murni,Februari,2024,364,"Rp115,878"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Februari,2024,768,"Rp121,550"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Februari,2024,935,"Rp113,815"
61,KALIMANTAN BARAT,Daging Sapi Murni,Februari,2024,227,"Rp155,658"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Februari,2024,302,"Rp154,498"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Februari,2024,337,"Rp154,170"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Februari,2024,490,"Rp154,755"
65,KALIMANTAN UTARA,Daging Sapi Murni,Februari,2024,25,"Rp162,471"
71,SULAWESI UTARA,Daging Sapi Murni,Februari,2024,282,"Rp132,625"
72,SULAWESI TENGAH,Daging Sapi Murni,Februari,2024,489,"Rp135,615"
73,SULAWESI SELATAN,Daging Sapi Murni,Februari,2024,855,"Rp125,064"
74,SULAWESI TENGGARA,Daging Sapi Murni,Februari,2024,334,"Rp133,840"
75,GORONTALO,Daging Sapi Murni,Februari,2024,98,"Rp131,327"
76,SULAWESI BARAT,Daging Sapi Murni,Februari,2024,81,"Rp125,101"
81,MALUKU,Daging Sapi Murni,Februari,2024,30,"Rp117,421"
82,MALUKU UTARA,Daging Sapi Murni,Februari,2024,76,"Rp131,342"
91,PAPUA,Daging Sapi Murni,Februari,2024,49,"Rp146,181"
92,PAPUA BARAT,Daging Sapi Murni,Februari,2024,13,"Rp128,812"
93,PAPUA SELATAN,Daging Sapi Murni,Februari,2024,,"Rp140,000"
94,PAPUA TENGAH,Daging Sapi Murni,Februari,2024,,"Rp161,484"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Februari,2024,35,"Rp157,744"
96,PAPUA BARAT DAYA,Daging Sapi Murni,Februari,2024,,"Rp150,000"
11,ACEH,Telur Ayam Ras,Februari,2024,267,"Rp25,091"
12,SUMATERA UTARA,Telur Ayam Ras,Februari,2024,44089,"Rp26,984"
13,SUMATERA BARAT,Telur Ayam Ras,Februari,2024,30033,"Rp27,485"
14,RIAU,Telur Ayam Ras,Februari,2024,464,"Rp27,033"
15,JAMBI,Telur Ayam Ras,Februari,2024,3133,"Rp27,540"
16,SUMATERA SELATAN,Telur Ayam Ras,Februari,2024,17056,"Rp27,366"
17,BENGKULU,Telur Ayam Ras,Februari,2024,829,"Rp26,283"
18,LAMPUNG,Telur Ayam Ras,Februari,2024,16751,"Rp27,936"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Februari,2024,1071,"Rp29,551"
21,KEPULAUAN RIAU,Telur Ayam Ras,Februari,2024,1590,"Rp32,459"
31,DKI JAKARTA,Telur Ayam Ras,Februari,2024,,"Rp28,805"
32,JAWA BARAT,Telur Ayam Ras,Februari,2024,55768,"Rp28,451"
33,JAWA TENGAH,Telur Ayam Ras,Februari,2024,62399,"Rp27,895"
34,DI YOGYAKARTA,Telur Ayam Ras,Februari,2024,9488,"Rp28,295"
35,JAWA TIMUR,Telur Ayam Ras,Februari,2024,145315,"Rp27,354"
36,BANTEN,Telur Ayam Ras,Februari,2024,23561,"Rp28,199"
51,BALI,Telur Ayam Ras,Februari,2024,17324,"Rp26,527"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Februari,2024,3661,"Rp30,980"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Februari,2024,364,"Rp31,402"
61,KALIMANTAN BARAT,Telur Ayam Ras,Februari,2024,6911,"Rp31,233"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Februari,2024,322,"Rp31,639"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Februari,2024,8627,"Rp30,026"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Februari,2024,2870,"Rp33,344"
65,KALIMANTAN UTARA,Telur Ayam Ras,Februari,2024,146,"Rp32,990"
71,SULAWESI UTARA,Telur Ayam Ras,Februari,2024,2810,"Rp30,731"
72,SULAWESI TENGAH,Telur Ayam Ras,Februari,2024,1803,"Rp27,714"
73,SULAWESI SELATAN,Telur Ayam Ras,Februari,2024,20666,"Rp26,431"
74,SULAWESI TENGGARA,Telur Ayam Ras,Februari,2024,436,"Rp30,144"
75,GORONTALO,Telur Ayam Ras,Februari,2024,620,"Rp31,814"
76,SULAWESI BARAT,Telur Ayam Ras,Februari,2024,218,"Rp27,720"
81,MALUKU,Telur Ayam Ras,Februari,2024,58,"Rp36,468"
82,MALUKU UTARA,Telur Ayam Ras,Februari,2024,14,"Rp33,984"
91,PAPUA,Telur Ayam Ras,Februari,2024,341,"Rp40,405"
92,PAPUA BARAT,Telur Ayam Ras,Februari,2024,92,"Rp47,034"
93,PAPUA SELATAN,Telur Ayam Ras,Februari,2024,,"Rp40,000"
94,PAPUA TENGAH,Telur Ayam Ras,Februari,2024,,"Rp44,664"
95,PAPUA PEGUNUNGAN,Telur Ayam Ras,Februari,2024,,"Rp43,241"
96,PAPUA BARAT DAYA,Telur Ayam Ras,Februari,2024,,"Rp39,478"
11,ACEH,Cabai Rawit Merah,Maret,2024,4334,"Rp49,848"
12,SUMATERA UTARA,Cabai Rawit Merah,Maret,2024,6715,"Rp57,734"
13,SUMATERA BARAT,Cabai Rawit Merah,Maret,2024,3089,"Rp72,452"
14,RIAU,Cabai Rawit Merah,Maret,2024,480,"Rp79,526"
15,JAMBI,Cabai Rawit Merah,Maret,2024,4406,"Rp69,428"
16,SUMATERA SELATAN,Cabai Rawit Merah,Maret,2024,884,"Rp65,846"
17,BENGKULU,Cabai Rawit Merah,Maret,2024,2987,"Rp74,017"
18,LAMPUNG,Cabai Rawit Merah,Maret,2024,1343,"Rp53,767"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,Maret,2024,467,"Rp81,193"
21,KEPULAUAN RIAU,Cabai Rawit Merah,Maret,2024,143,"Rp79,901"
31,DKI JAKARTA,Cabai Rawit Merah,Maret,2024,,"Rp76,175"
32,JAWA BARAT,Cabai Rawit Merah,Maret,2024,22681,"Rp60,776"
33,JAWA TENGAH,Cabai Rawit Merah,Maret,2024,24010,"Rp48,805"
34,DI YOGYAKARTA,Cabai Rawit Merah,Maret,2024,1533,"Rp46,895"
35,JAWA TIMUR,Cabai Rawit Merah,Maret,2024,48159,"Rp41,809"
36,BANTEN,Cabai Rawit Merah,Maret,2024,508,"Rp59,651"
51,BALI,Cabai Rawit Merah,Maret,2024,1957,"Rp53,113"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,Maret,2024,7004,"Rp50,499"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,Maret,2024,667,"Rp59,369"
61,KALIMANTAN BARAT,Cabai Rawit Merah,Maret,2024,1064,"Rp91,771"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,Maret,2024,367,"Rp88,592"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,Maret,2024,730,"Rp73,158"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,Maret,2024,529,"Rp72,762"
65,KALIMANTAN UTARA,Cabai Rawit Merah,Maret,2024,676,"Rp97,689"
71,SULAWESI UTARA,Cabai Rawit Merah,Maret,2024,1206,"Rp51,918"
72,SULAWESI TENGAH,Cabai Rawit Merah,Maret,2024,2136,"Rp46,909"
73,SULAWESI SELATAN,Cabai Rawit Merah,Maret,2024,3423,"Rp41,410"
74,SULAWESI TENGGARA,Cabai Rawit Merah,Maret,2024,330,"Rp50,336"
75,GORONTALO,Cabai Rawit Merah,Maret,2024,849,"Rp49,517"
76,SULAWESI BARAT,Cabai Rawit Merah,Maret,2024,242,"Rp42,678"
81,MALUKU,Cabai Rawit Merah,Maret,2024,404,"Rp54,759"
82,MALUKU UTARA,Cabai Rawit Merah,Maret,2024,173,"Rp63,463"
91,PAPUA,Cabai Rawit Merah,Maret,2024,212,"Rp54,935"
92,PAPUA BARAT,Cabai Rawit Merah,Maret,2024,97,"Rp68,306"
93,PAPUA SELATAN,Cabai Rawit Merah,Maret,2024,,"Rp27,059"
94,PAPUA TENGAH,Cabai Rawit Merah,Maret,2024,,"Rp77,771"
95,PAPUA PEGUNUNGAN,Cabai Rawit Merah,Maret,2024,0,"Rp88,378"
96,PAPUA BARAT DAYA,Cabai Rawit Merah,Maret,2024,,"Rp68,903"
11,ACEH,Daging Ayam Ras,Maret,2024,3709,"Rp32,945"
12,SUMATERA UTARA,Daging Ayam Ras,Maret,2024,20154,"Rp36,635"
13,SUMATERA BARAT,Daging Ayam Ras,Maret,2024,7837,"Rp36,662"
14,RIAU,Daging Ayam Ras,Maret,2024,10764,"Rp34,724"
15,JAMBI,Daging Ayam Ras,Maret,2024,4578,"Rp36,832"
16,SUMATERA SELATAN,Daging Ayam Ras,Maret,2024,12766,"Rp36,063"
17,BENGKULU,Daging Ayam Ras,Maret,2024,1155,"Rp38,402"
18,LAMPUNG,Daging Ayam Ras,Maret,2024,10144,"Rp36,505"
19,KEPULAUAN BANGKA BELITUNG,Daging Ayam Ras,Maret,2024,2364,"Rp36,773"
21,KEPULAUAN RIAU,Daging Ayam Ras,Maret,2024,2370,"Rp41,419"
31,DKI JAKARTA,Daging Ayam Ras,Maret,2024,,"Rp38,531"
32,JAWA BARAT,Daging Ayam Ras,Maret,2024,77865,"Rp39,432"
33,JAWA TENGAH,Daging Ayam Ras,Maret,2024,70955,"Rp38,147"
34,DI YOGYAKARTA,Daging Ayam Ras,Maret,2024,6118,"Rp38,140"
35,JAWA TIMUR,Daging Ayam Ras,Maret,2024,41476,"Rp37,932"
36,BANTEN,Daging Ayam Ras,Maret,2024,19637,"Rp39,244"
51,BALI,Daging Ayam Ras,Maret,2024,8568,"Rp39,511"
52,NUSA TENGGARA BARAT,Daging Ayam Ras,Maret,2024,4384,"Rp42,298"
53,NUSA TENGGARA TIMUR,Daging Ayam Ras,Maret,2024,1729,"Rp43,433"
61,KALIMANTAN BARAT,Daging Ayam Ras,Maret,2024,6508,"Rp42,972"
62,KALIMANTAN TENGAH,Daging Ayam Ras,Maret,2024,3445,"Rp42,315"
63,KALIMANTAN SELATAN,Daging Ayam Ras,Maret,2024,10445,"Rp34,644"
64,KALIMANTAN TIMUR,Daging Ayam Ras,Maret,2024,6312,"Rp41,995"
65,KALIMANTAN UTARA,Daging Ayam Ras,Maret,2024,371,"Rp49,762"
71,SULAWESI UTARA,Daging Ayam Ras,Maret,2024,1272,"Rp38,430"
72,SULAWESI TENGAH,Daging Ayam Ras,Maret,2024,1163,"Rp35,364"
73,SULAWESI SELATAN,Daging Ayam Ras,Maret,2024,11272,"Rp30,027"
74,SULAWESI TENGGARA,Daging Ayam Ras,Maret,2024,913,"Rp36,368"
75,GORONTALO,Daging Ayam Ras,Maret,2024,659,"Rp36,592"
76,SULAWESI BARAT,Daging Ayam Ras,Maret,2024,738,"Rp30,841"
81,MALUKU,Daging Ayam Ras,Maret,2024,205,"Rp46,932"
82,MALUKU UTARA,Daging Ayam Ras,Maret,2024,13,"Rp46,601"
91,PAPUA,Daging Ayam Ras,Maret,2024,488,"Rp40,449"
92,PAPUA BARAT,Daging Ayam Ras,Maret,2024,50,"Rp50,929"
93,PAPUA SELATAN,Daging Ayam Ras,Maret,2024,,"Rp49,706"
94,PAPUA TENGAH,Daging Ayam Ras,Maret,2024,,"Rp48,970"
95,PAPUA PEGUNUNGAN,Daging Ayam Ras,Maret,2024,,"Rp59,988"
96,PAPUA BARAT DAYA,Daging Ayam Ras,Maret,2024,,"Rp50,211"
11,ACEH,Daging Sapi Murni,Maret,2024,1504,"Rp156,252"
12,SUMATERA UTARA,Daging Sapi Murni,Maret,2024,1433,"Rp136,232"
13,SUMATERA BARAT,Daging Sapi Murni,Maret,2024,2030,"Rp145,603"
14,RIAU,Daging Sapi Murni,Maret,2024,1009,"Rp147,500"
15,JAMBI,Daging Sapi Murni,Maret,2024,268,"Rp139,608"
16,SUMATERA SELATAN,Daging Sapi Murni,Maret,2024,901,"Rp137,160"
17,BENGKULU,Daging Sapi Murni,Maret,2024,224,"Rp137,402"
18,LAMPUNG,Daging Sapi Murni,Maret,2024,1870,"Rp134,982"
19,KEPULAUAN BANGKA BELITUNG,Daging Sapi Murni,Maret,2024,191,"Rp141,703"
21,KEPULAUAN RIAU,Daging Sapi Murni,Maret,2024,80,"Rp154,187"
31,DKI JAKARTA,Daging Sapi Murni,Maret,2024,971,"Rp138,597"
32,JAWA BARAT,Daging Sapi Murni,Maret,2024,4951,"Rp135,759"
33,JAWA TENGAH,Daging Sapi Murni,Maret,2024,5759,"Rp129,991"
34,DI YOGYAKARTA,Daging Sapi Murni,Maret,2024,280,"Rp136,680"
35,JAWA TIMUR,Daging Sapi Murni,Maret,2024,7024,"Rp117,216"
36,BANTEN,Daging Sapi Murni,Maret,2024,1753,"Rp135,315"
51,BALI,Daging Sapi Murni,Maret,2024,395,"Rp116,119"
52,NUSA TENGGARA BARAT,Daging Sapi Murni,Maret,2024,991,"Rp122,027"
53,NUSA TENGGARA TIMUR,Daging Sapi Murni,Maret,2024,560,"Rp114,499"
61,KALIMANTAN BARAT,Daging Sapi Murni,Maret,2024,266,"Rp156,936"
62,KALIMANTAN TENGAH,Daging Sapi Murni,Maret,2024,393,"Rp156,226"
63,KALIMANTAN SELATAN,Daging Sapi Murni,Maret,2024,363,"Rp154,731"
64,KALIMANTAN TIMUR,Daging Sapi Murni,Maret,2024,533,"Rp155,613"
65,KALIMANTAN UTARA,Daging Sapi Murni,Maret,2024,28,"Rp162,333"
71,SULAWESI UTARA,Daging Sapi Murni,Maret,2024,277,"Rp132,377"
72,SULAWESI TENGAH,Daging Sapi Murni,Maret,2024,748,"Rp135,656"
73,SULAWESI SELATAN,Daging Sapi Murni,Maret,2024,1145,"Rp125,633"
74,SULAWESI TENGGARA,Daging Sapi Murni,Maret,2024,600,"Rp134,808"
75,GORONTALO,Daging Sapi Murni,Maret,2024,101,"Rp131,760"
76,SULAWESI BARAT,Daging Sapi Murni,Maret,2024,109,"Rp125,729"
81,MALUKU,Daging Sapi Murni,Maret,2024,35,"Rp119,538"
82,MALUKU UTARA,Daging Sapi Murni,Maret,2024,70,"Rp132,193"
91,PAPUA,Daging Sapi Murni,Maret,2024,62,"Rp146,304"
92,PAPUA BARAT,Daging Sapi Murni,Maret,2024,16,"Rp127,109"
93,PAPUA SELATAN,Daging Sapi Murni,Maret,2024,,"Rp140,000"
94,PAPUA TENGAH,Daging Sapi Murni,Maret,2024,,"Rp160,186"
95,PAPUA PEGUNUNGAN,Daging Sapi Murni,Maret,2024,42,"Rp153,738"
96,PAPUA BARAT DAYA,Daging Sapi Murni,Maret,2024,,"Rp150,000"
11,ACEH,Telur Ayam Ras,Maret,2024,285,"Rp27,419"
12,SUMATERA UTARA,Telur Ayam Ras,Maret,2024,50923,"Rp28,292"
13,SUMATERA BARAT,Telur Ayam Ras,Maret,2024,38717,"Rp29,724"
14,RIAU,Telur Ayam Ras,Maret,2024,464,"Rp28,560"
15,JAMBI,Telur Ayam Ras,Maret,2024,3308,"Rp28,443"
16,SUMATERA SELATAN,Telur Ayam Ras,Maret,2024,19718,"Rp29,709"
17,BENGKULU,Telur Ayam Ras,Maret,2024,845,"Rp27,573"
18,LAMPUNG,Telur Ayam Ras,Maret,2024,18467,"Rp30,481"
19,KEPULAUAN BANGKA BELITUNG,Telur Ayam Ras,Maret,2024,1232,"Rp31,656"
21,KEPULAUAN RIAU,Telur Ayam Ras,Maret,2024,1677,"Rp33,174"
31,DKI JAKARTA,Telur Ayam Ras,Maret,2024,,"Rp31,648"
32,JAWA BARAT,Telur Ayam Ras,Maret,2024,62321,"Rp31,480"
33,JAWA TENGAH,Telur Ayam Ras,Maret,2024,65881,"Rp30,332"
34,DI YOGYAKARTA,Telur Ayam Ras,Maret,2024,9814,"Rp30,553"
35,JAWA TIMUR,Telur Ayam Ras,Maret,2024,169349,"Rp30,315"
36,BANTEN,Telur Ayam Ras,Maret,2024,26540,"Rp30,728"
51,BALI,Telur Ayam Ras,Maret,2024,18826,"Rp28,899"
52,NUSA TENGGARA BARAT,Telur Ayam Ras,Maret,2024,4074,"Rp34,187"
53,NUSA TENGGARA TIMUR,Telur Ayam Ras,Maret,2024,399,"Rp33,027"
61,KALIMANTAN BARAT,Telur Ayam Ras,Maret,2024,7992,"Rp34,572"
62,KALIMANTAN TENGAH,Telur Ayam Ras,Maret,2024,383,"Rp33,575"
63,KALIMANTAN SELATAN,Telur Ayam Ras,Maret,2024,9101,"Rp32,175"
64,KALIMANTAN TIMUR,Telur Ayam Ras,Maret,2024,3132,"Rp36,316"
65,KALIMANTAN UTARA,Telur Ayam Ras,Maret,2024,147,"Rp37,480"
71,SULAWESI UTARA,Telur Ayam Ras,Maret,2024,3167,"Rp34,756"
72,SULAWESI TENGAH,Telur Ayam Ras,Maret,2024,2029,"Rp32,087"
73,SULAWESI SELATAN,Telur Ayam Ras,Maret,2024,25363,"Rp29,916"
74,SULAWESI TENGGARA,Telur Ayam Ras,Maret,2024,484,"Rp35,043"
75,GORONTALO,Telur Ayam Ras,Maret,2024,548,"Rp37,599"
76,SULAWESI BARAT,Telur Ayam Ras,Maret,2024,236,"Rp31,704"
81,MALUKU,Telur Ayam Ras,Maret,2024,68,"Rp38,284"
82,MALUKU UTARA,Telur Ayam Ras,Maret,2024,14,"Rp36,603"
91,PAPUA,Telur Ayam Ras,Maret,2024,385,"Rp37,321"
92,PAPUA BARAT,Telur Ayam Ras,Maret,2024,102,"Rp46,683"
93,PAPUA SELATAN,Telur Ayam Ras,Maret,2024,,"Rp47,794"
94,PAPUA TENGAH,Telur Ayam Ras,Maret,2024,,"Rp45,597"
95,PAPUA PEGUNUNGAN,Telur Ayam Ras,Maret,2024,,"Rp48,077"
96,PAPUA BARAT DAYA,Telur Ayam Ras,Maret,2024,,"Rp40,237"
11,ACEH,Cabai Rawit Merah,April,2024,3951,"Rp52,083"
12,SUMATERA UTARA,Cabai Rawit Merah,April,2024,6475,"Rp50,132"
13,SUMATERA BARAT,Cabai Rawit Merah,April,2024,3085,"Rp60,015"
14,RIAU,Cabai Rawit Merah,April,2024,447,"Rp69,012"
15,JAMBI,Cabai Rawit Merah,April,2024,2841,"Rp55,759"
16,SUMATERA SELATAN,Cabai Rawit Merah,April,2024,731,"Rp56,037"
17,BENGKULU,Cabai Rawit Merah,April,2024,2736,"Rp63,009"
18,LAMPUNG,Cabai Rawit Merah,April,2024,1115,"Rp42,266"
19,KEPULAUAN BANGKA BELITUNG,Cabai Rawit Merah,April,2024,529,"Rp69,816"
21,KEPULAUAN RIAU,Cabai Rawit Merah,April,2024,136,"Rp69,889"
31,DKI JAKARTA,Cabai Rawit Merah,April,2024,,"Rp55,589"
32,JAWA BARAT,Cabai Rawit Merah,April,2024,17093,"Rp46,209"
33,JAWA TENGAH,Cabai Rawit Merah,April,2024,26012,"Rp36,585"
34,DI YOGYAKARTA,Cabai Rawit Merah,April,2024,1637,"Rp34,058"
35,JAWA TIMUR,Cabai Rawit Merah,April,2024,70670,"Rp30,115"
36,BANTEN,Cabai Rawit Merah,April,2024,259,"Rp42,646"
51,BALI,Cabai Rawit Merah,April,2024,2159,"Rp38,529"
52,NUSA TENGGARA BARAT,Cabai Rawit Merah,April,2024,5718,"Rp43,227"
53,NUSA TENGGARA TIMUR,Cabai Rawit Merah,April,2024,829,"Rp58,480"
61,KALIMANTAN BARAT,Cabai Rawit Merah,April,2024,774,"Rp85,201"
62,KALIMANTAN TENGAH,Cabai Rawit Merah,April,2024,314,"Rp82,336"
63,KALIMANTAN SELATAN,Cabai Rawit Merah,April,2024,2487,"Rp62,036"
64,KALIMANTAN TIMUR,Cabai Rawit Merah,April,2024,651,"Rp64,830"
65,KALIMANTAN UTARA,Cabai Rawit Merah,April,2024,604,"Rp92,477"
71,SULAWESI UTARA,Cabai Rawit Merah,April,2024,1023,"Rp60,453"
